rating,playback_used,ebird_code,channels,date,pitch,duration,filename,speed,species,number_of_notes,title,secondary_labels,bird_seen,sci_name,location,latitude,sampling_rate,type,elevation,description,bitrate_of_mp3,file_type,volume,background,xc_id,url,country,author,primary_label,longitude,length,time,recordist,license,resampled_sampling_rate,resampled_filename,resampled_channels
3.5,no,bawwar,1 (mono),5/18/2013,Not specified,57,XC134100.mp3,Not specified,Black-and-white Warbler,Not specified,XC134100 Black-and-white Warbler (Mniotilta varia),"['Setophaga ruticilla_American Redstart', 'Passer domesticus_House Sparrow', 'Troglodytes aedon_House Wren', 'Vireo olivaceus_Red-eyed Vireo', 'Thryothorus ludovicianus_Carolina Wren', 'Melospiza melodia_Song Sparrow']",yes,Mniotilta varia," W Lancaster, Lancaster Co., Pennsylvania",40.043,44100 (Hz),call,90 m,Natural calls from foraging female about 6m up in a boxelder overhanging creek. The final two calls were given in flight.,128000 (bps),mp3,Not specified,American Redstart (Setophaga ruticilla); House Sparrow (Passer domesticus); House Wren (Troglodytes aedon); Red-eyed Vireo (Vireo olivaceus); Carolina Wren (Thryothorus ludovicianus); Song Sparrow (Melospiza melodia),134100,https://www.xeno-canto.org/134100,United States,Dan Lane,Mniotilta varia_Black-and-white Warbler,-76.345,Not specified,09:00,Dan Lane,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,32000,XC134100.wav,1 (mono)
4.5,,bawwar,1 (mono),4/30/1995,Not specified,31,XC135110.mp3,Not specified,Black-and-white Warbler,Not specified,XC135110 Black-and-white Warbler (Mniotilta varia),"['Baeolophus bicolor_Tufted Titmouse', 'Seiurus aurocapilla_Ovenbird', 'Vireo griseus_White-eyed Vireo', 'Setophaga dominica_Yellow-throated Warbler', 'Protonotaria citrea_Prothonotary Warbler', 'Setophaga pinus_Pine Warbler']",,Mniotilta varia," Shad Landing St Pk, Worcester, Maryland",38.1366,44100 (Hz),"call, song",0 m,"Song (possibly in response to playback) from a bird in mixed Loblolly Pine and deciduous woodland. 

bird-seen:yes",128000 (bps),mp3,Not specified,Tufted Titmouse (Baeolophus bicolor); Ovenbird (Seiurus aurocapilla); White-eyed Vireo (Vireo griseus); Yellow-throated Warbler (Setophaga dominica); Prothonotary Warbler (Protonotaria citrea); Pine Warbler (Setophaga pinus),135110,https://www.xeno-canto.org/135110,United States,Dan Lane,Mniotilta varia_Black-and-white Warbler,-75.4377,Not specified,?,Dan Lane,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,32000,XC135110.wav,1 (mono)
4,no,bawwar,2 (stereo),06-04-2013,decreasing,51,XC137040.mp3,level,Black-and-white Warbler,20-Jul,XC137040 Black-and-white Warbler (Mniotilta varia),[],yes,Mniotilta varia," Foothills Parkway, Walland, Tennessee",35.7143,44100 (Hz),"call, song",600 m,Song from male and calls from female bringing food to recently fledged young.,128000 (bps),mp3,level,,137040,https://www.xeno-canto.org/137040,United States,Mike Nelson,Mniotilta varia_Black-and-white Warbler,-83.8427,3-6(s),08:00,Mike Nelson,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,32000,XC137040.wav,1 (mono)
3.5,no,bawwar,2 (stereo),06-04-2013,decreasing,26,XC137041.mp3,level,Black-and-white Warbler,20-Jul,XC137041 Black-and-white Warbler (Mniotilta varia),"['Pipilo erythrophthalmus_Eastern Towhee', 'Piranga olivacea_Scarlet Tanager']",yes,Mniotilta varia," Foothills Parkway, Walland, Tennessee",35.7143,44100 (Hz),song,600 m,Song from male. I cut out  a bit of a local chicken calling in the background.,128000 (bps),mp3,level,Eastern Towhee (Pipilo erythrophthalmus); Scarlet Tanager (Piranga olivacea),137041,https://www.xeno-canto.org/137041,United States,Mike Nelson,Mniotilta varia_Black-and-white Warbler,-83.8427,3-6(s),08:00,Mike Nelson,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,32000,XC137041.wav,1 (mono)
4,no,bawwar,2 (stereo),06-04-2013,decreasing,30,XC137042.mp3,level,Black-and-white Warbler,20-Jul,XC137042 Black-and-white Warbler (Mniotilta varia),[],yes,Mniotilta varia," Foothills Parkway, Walland, Tennessee",35.7143,44100 (Hz),"call, song",600 m,Song from male in background female calling to fledged chick in foreground.,128000 (bps),mp3,level,,137042,https://www.xeno-canto.org/137042,United States,Mike Nelson,Mniotilta varia_Black-and-white Warbler,-83.8427,3-6(s),08:00,Mike Nelson,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,32000,XC137042.wav,1 (mono)
4,no,bawwar,2 (stereo),06-04-2013,decreasing,70,XC137043.mp3,level,Black-and-white Warbler,20-Jul,XC137043 Black-and-white Warbler (Mniotilta varia),[],yes,Mniotilta varia," Foothills Parkway, Walland, Tennessee",35.7143,44100 (Hz),"call, song",600 m,Song from male in background female calling to fledged chick in foreground.,128000 (bps),mp3,level,,137043,https://www.xeno-canto.org/137043,United States,Mike Nelson,Mniotilta varia_Black-and-white Warbler,-83.8427,3-6(s),08:00,Mike Nelson,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,32000,XC137043.wav,1 (mono)
4,no,bawwar,2 (stereo),06-04-2013,decreasing,16,XC137044.mp3,level,Black-and-white Warbler,20-Jul,XC137044 Black-and-white Warbler (Mniotilta varia),[],yes,Mniotilta varia," Foothills Parkway, Walland, Tennessee",35.7143,44100 (Hz),song,600 m,,128000 (bps),mp3,level,,137044,https://www.xeno-canto.org/137044,United States,Mike Nelson,Mniotilta varia_Black-and-white Warbler,-83.8427,3-6(s),08:00,Mike Nelson,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,32000,XC137044.wav,1 (mono)
4,no,bawwar,2 (stereo),06-04-2013,decreasing,53,XC137045.mp3,level,Black-and-white Warbler,20-Jul,XC137045 Black-and-white Warbler (Mniotilta varia),[],yes,Mniotilta varia," Foothills Parkway, Walland, Tennessee",35.7143,44100 (Hz),song,600 m,,128000 (bps),mp3,level,,137045,https://www.xeno-canto.org/137045,United States,Mike Nelson,Mniotilta varia_Black-and-white Warbler,-83.8427,3-6(s),08:00,Mike Nelson,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,32000,XC137045.wav,1 (mono)
4,no,bawwar,2 (stereo),06-09-2013,Not specified,24,XC138093.mp3,Not specified,Black-and-white Warbler,Not specified,XC138093 Black-and-white Warbler (Mniotilta varia),[],yes,Mniotilta varia," Glassboro WMA, NJ",39.7185,44100 (Hz),song,60 m,,128000 (bps),mp3,Not specified,,138093,https://www.xeno-canto.org/138093,United States,Paul Driver,Mniotilta varia_Black-and-white Warbler,-75.7642,Not specified,05:35,Paul Driver,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,32000,XC138093.wav,1 (mono)
4,no,bawwar,2 (stereo),6/24/2007,Not specified,17,XC141213.mp3,Not specified,Black-and-white Warbler,Not specified,XC141213 Black-and-white Warbler (Mniotilta varia),[],yes,Mniotilta varia," Brendan T Byrne SF, NJ",39.8912,44100 (Hz),song,40 m,,128000 (bps),mp3,Not specified,,141213,https://www.xeno-canto.org/141213,United States,Paul Driver,Mniotilta varia_Black-and-white Warbler,-74.5798,Not specified,09:00,Paul Driver,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,32000,XC141213.wav,1 (mono)
4,no,bawwar,2 (stereo),06-09-2012,Not specified,43,XC141214.mp3,Not specified,Black-and-white Warbler,Not specified,XC141214 Black-and-white Warbler (Mniotilta varia),[],yes,Mniotilta varia," Glassboro WMA, NJ",39.7028,44100 (Hz),extended song,40 m,,128000 (bps),mp3,Not specified,,141214,https://www.xeno-canto.org/141214,United States,Paul Driver,Mniotilta varia_Black-and-white Warbler,-75.1117,Not specified,05:14,Paul Driver,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,32000,XC141214.wav,1 (mono)
4,no,bawwar,2 (stereo),6/28/2013,both,5,XC141412.mp3,level,Black-and-white Warbler,20-Jul,XC141412 Black-and-white Warbler (Mniotilta varia),[],yes,Mniotilta varia," Kerr Wildlife Management Area, Kerr County, Texas",30.0801,44100 (Hz),song,650 m,Squirrel in the background. I edited out the space with the squirrel in between so the space between songs is shortened.,128000 (bps),mp3,level,,141412,https://www.xeno-canto.org/141412,United States,Mike Nelson,Mniotilta varia_Black-and-white Warbler,-99.5027,0-3(s),09:00,Mike Nelson,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,32000,XC141412.wav,1 (mono)
4,no,bawwar,2 (stereo),7/17/2011,Not specified,22,XC143748.mp3,Not specified,Black-and-white Warbler,Not specified,XC143748 Black-and-white Warbler (Mniotilta varia),[],no,Mniotilta varia," Searsport, ME",44.4584,44100 (Hz),juvenile,10 m,,128000 (bps),mp3,Not specified,,143748,https://www.xeno-canto.org/143748,United States,Paul Driver,Mniotilta varia_Black-and-white Warbler,-68.9242,Not specified,07:30,Paul Driver,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,32000,XC143748.wav,1 (mono)
4,no,bawwar,2 (stereo),7/14/2013,Not specified,87,XC144696.mp3,Not specified,Black-and-white Warbler,Not specified,XC144696 Black-and-white Warbler (Mniotilta varia),[],yes,Mniotilta varia," Searsport, ME",44.4584,44100 (Hz),song,10 m,,128000 (bps),mp3,Not specified,,144696,https://www.xeno-canto.org/144696,United States,Paul Driver,Mniotilta varia_Black-and-white Warbler,-68.9242,Not specified,08:42,Paul Driver,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,32000,XC144696.wav,1 (mono)
5,no,bawwar,1 (mono),9/28/2013,Not specified,43,XC150220.mp3,Not specified,Black-and-white Warbler,Not specified,XC150220 Black-and-white Warbler (Mniotilta varia),[],yes,Mniotilta varia," Oak Hammock Trail, Merritt Island NWR, Brevard County, Florida",28.6456,48000 (Hz),flight call,0 m,"all the same call but only last call was in flight, first calls while feeding",128000 (bps),mp3,Not specified,,150220,https://www.xeno-canto.org/150220,United States,Paul Marvin,Mniotilta varia_Black-and-white Warbler,-80.7199,Not specified,07:46,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,32000,XC150220.wav,1 (mono)
4.5,no,bawwar,1 (mono),02-07-2014,Not specified,407,XC167817.mp3,Not specified,Black-and-white Warbler,Not specified,XC167817 Black-and-white Warbler (Mniotilta varia),"['Corvus brachyrhynchos_American Crow', 'Setophaga discolor_Prairie Warbler', 'Vireo solitarius_Blue-headed Vireo', 'Polioptila caerulea_Blue-gray Gnatcatcher', 'Buteo lineatus_Red-shouldered Hawk']",yes,Mniotilta varia," West Lake, Everglades National Park, Florida",25.2138,48000 (Hz),"call, female",0 m,foraging in mangroves,128000 (bps),mp3,Not specified,American Crow (Corvus brachyrhynchos); Prairie Warbler (Setophaga discolor); Blue-headed Vireo (Vireo solitarius); Blue-grey Gnatcatcher (Polioptila caerulea); Red-shouldered Hawk (Buteo lineatus),167817,https://www.xeno-canto.org/167817,United States,Paul Marvin,Mniotilta varia_Black-and-white Warbler,-80.8504,Not specified,11:18,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,32000,XC167817.wav,1 (mono)
4,no,bawwar,2 (stereo),05-05-2012,Not specified,20,XC168795.mp3,Not specified,Black-and-white Warbler,Not specified,XC168795 Black-and-white Warbler (Mniotilta varia),[],yes,Mniotilta varia, Elkins Park,40.1226,44100 (Hz),flight call,50 m,perched f,128000 (bps),mp3,Not specified,,168795,https://www.xeno-canto.org/168795,United States,Paul Driver,Mniotilta varia_Black-and-white Warbler,-75.0635,Not specified,09:00,Paul Driver,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,32000,XC168795.wav,1 (mono)
4,no,bawwar,2 (stereo),05-05-2012,Not specified,6,XC168796.mp3,Not specified,Black-and-white Warbler,Not specified,XC168796 Black-and-white Warbler (Mniotilta varia),[],yes,Mniotilta varia, Elkins Park,40.1226,44100 (Hz),flight call,50 m,f taking flight,128000 (bps),mp3,Not specified,,168796,https://www.xeno-canto.org/168796,United States,Paul Driver,Mniotilta varia_Black-and-white Warbler,-75.0635,Not specified,09:00,Paul Driver,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,32000,XC168796.wav,1 (mono)
3.5,no,bawwar,2 (stereo),03-05-2014,level,33,XC169069.mp3,level,Black-and-white Warbler,20-Jul,XC169069 Black-and-white Warbler (Mniotilta varia),"['Spizella passerina_Chipping Sparrow', 'Empidonax fulvifrons_Buff-breasted Flycatcher']",yes,Mniotilta varia, San Buenaventura,13.9,44100 (Hz),song,1300 m,"Adult male singing as it was foraging in a 18 m pine tree (Pinus oocarpa). This bird was part of a mixed flock which included Black-throated Green Warblers, Grace's Warblers (one can be heard in the cut), and other insectivorous birds.",192000 (bps),mp3,level,Chipping Sparrow (Spizella passerina); Buff-breasted Flycatcher (Empidonax fulvifrons),169069,https://www.xeno-canto.org/169069,Honduras,John van Dort,Mniotilta varia_Black-and-white Warbler,-87.2,0-3(s),08:00,John van Dort,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,32000,XC169069.wav,1 (mono)
3.5,no,bawwar,1 (mono),3/21/2014,Not specified,147,XC172900.mp3,Not specified,Black-and-white Warbler,Not specified,XC172900 Black-and-white Warbler (Mniotilta varia),['Baeolophus bicolor_Tufted Titmouse'],no,Mniotilta varia," Oak Hammock Trail, Merritt Island NWR, Brevard County, Florida",28.6456,48000 (Hz),song,0 m,,128000 (bps),mp3,Not specified,Tufted Titmouse (Baeolophus bicolor),172900,https://www.xeno-canto.org/172900,United States,Paul Marvin,Mniotilta varia_Black-and-white Warbler,-80.7199,Not specified,08:07,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,32000,XC172900.wav,1 (mono)
3.5,no,bawwar,1 (mono),3/31/2014,Not specified,33,XC172902.mp3,Not specified,Black-and-white Warbler,Not specified,XC172902 Black-and-white Warbler (Mniotilta varia),"['Cardinalis cardinalis_Northern Cardinal', 'Setophaga americana_Northern Parula', 'Baeolophus bicolor_Tufted Titmouse']",no,Mniotilta varia," Oak Hammock Trail, Merritt Island NWR, Brevard County, Florida",28.6456,48000 (Hz),"call, song",0 m,,128000 (bps),mp3,Not specified,Northern Cardinal (Cardinalis cardinalis); Northern Parula (Setophaga americana); Tufted Titmouse (Baeolophus bicolor),172902,https://www.xeno-canto.org/172902,United States,Paul Marvin,Mniotilta varia_Black-and-white Warbler,-80.7199,Not specified,08:38,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,32000,XC172902.wav,1 (mono)
5,yes,bawwar,2 (stereo),05-01-2014,Not specified,39,XC177379.mp3,Not specified,Black-and-white Warbler,Not specified,XC177379 Black-and-white Warbler (Mniotilta varia),[],yes,Mniotilta varia," Yale-Meyers Forest, Union, Tolland County, Connecticut",41.9651,44100 (Hz),"male, song",240 m,Calling from small hemlocks. Shortened intervals between vocalizations.,128000 (bps),mp3,Not specified,,177379,https://www.xeno-canto.org/177379,United States,Jorge de Leon Cardozo and Susan Hochgraf,Mniotilta varia_Black-and-white Warbler,-72.1456,Not specified,17:00,Jorge de Leon Cardozo and Susan Hochgraf,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,32000,XC177379.wav,1 (mono)
4,no,bawwar,2 (stereo),05-10-2014,both,151,XC177836.mp3,level,Black-and-white Warbler,20-Jul,XC177836 Black-and-white Warbler (Mniotilta varia),[],no,Mniotilta varia," Yard, Croton, New York",41.1987,44100 (Hz),song,? m,,128000 (bps),mp3,level,,177836,https://www.xeno-canto.org/177836,United States,Daniel Parker,Mniotilta varia_Black-and-white Warbler,-73.8832,0-3(s),08:00,Daniel Parker,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,32000,XC177836.wav,1 (mono)
4.5,no,bawwar,2 (stereo),5/20/2014,Not specified,29,XC179178.mp3,Not specified,Black-and-white Warbler,Not specified,XC179178 Black-and-white Warbler (Mniotilta varia),"['Turdus migratorius_American Robin', 'Setophaga pensylvanica_Chestnut-sided Warbler']",yes,Mniotilta varia," Chattahoochee National Forest (near  Blairsville), Union County, Georgia",34.7507,44100 (Hz),song,750 m,Black-and-white Warbler song isolated from previous soundscape recording of Mountain Warblers,128000 (bps),mp3,Not specified,American Robin (Turdus migratorius); Chestnut-sided Warbler (Setophaga pensylvanica),179178,https://www.xeno-canto.org/179178,United States,Russ Wigh,Mniotilta varia_Black-and-white Warbler,-83.8473,Not specified,10:30,Russ Wigh,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,32000,XC179178.wav,1 (mono)
4.5,no,bawwar,2 (stereo),5/24/2014,Not specified,123,XC179717.mp3,Not specified,Black-and-white Warbler,Not specified,XC179717 Black-and-white Warbler (Mniotilta varia),"['Zonotrichia albicollis_White-throated Sparrow', 'Leiothlypis ruficapilla_Nashville Warbler']",yes,Mniotilta varia," Frelighsburg, Brome-Missisquoi, Québec",45.0509,44100 (Hz),song,110 m,"Habitat: young mixed forest, mature mixed forest.",128000 (bps),mp3,Not specified,White-throated Sparrow (Zonotrichia albicollis); Nashville Warbler (Leiothlypis ruficapilla),179717,https://www.xeno-canto.org/179717,Canada,Martin St-Michel,Mniotilta varia_Black-and-white Warbler,-72.8358,Not specified,06:08,Martin St-Michel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,32000,XC179717.wav,1 (mono)
3.5,no,bawwar,1 (mono),5/15/2014,Not specified,16,XC179841.mp3,Not specified,Black-and-white Warbler,Not specified,XC179841 Black-and-white Warbler (Mniotilta varia),"['Passerina cyanea_Indigo Bunting', 'Vermivora cyanoptera_Blue-winged Warbler', 'Pheucticus ludovicianus_Rose-breasted Grosbeak']",yes,Mniotilta varia," NE Walpack, Sussex Co., NJ",41.161,44100 (Hz),song,130 m,Natural B song from a bird singing from leafing-out walnut at edge of weedy field. May have been attracted by scold tape.,128000 (bps),mp3,Not specified,Indigo Bunting (Passerina cyanea); Blue-winged Warbler (Vermivora cyanoptera); Rose-breasted Grosbeak (Pheucticus ludovicianus),179841,https://www.xeno-canto.org/179841,United States,Dan Lane,Mniotilta varia_Black-and-white Warbler,-74.868,Not specified,15:00,Dan Lane,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,32000,XC179841.wav,1 (mono)
4.5,no,bawwar,1 (mono),5/15/2014,Not specified,25,XC179845.mp3,Not specified,Black-and-white Warbler,Not specified,XC179845 Black-and-white Warbler (Mniotilta varia),"['Passerina cyanea_Indigo Bunting', 'Pheucticus ludovicianus_Rose-breasted Grosbeak', 'Setophaga discolor_Prairie Warbler', 'Pipilo erythrophthalmus_Eastern Towhee']",yes,Mniotilta varia," NE Walpack, Sussex Co., NJ",41.161,44100 (Hz),"call, song",130 m,"Natural B songs from a male (same as in XC179841), then flying and giving a flight note at end. Perched about 8m up in birch tree at edge of overgrown field. Light rain.",128000 (bps),mp3,Not specified,Indigo Bunting (Passerina cyanea); Rose-breasted Grosbeak (Pheucticus ludovicianus); Prairie Warbler (Setophaga discolor); Eastern Towhee (Pipilo erythrophthalmus),179845,https://www.xeno-canto.org/179845,United States,Dan Lane,Mniotilta varia_Black-and-white Warbler,-74.868,Not specified,15:00,Dan Lane,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,32000,XC179845.wav,1 (mono)
4.5,no,bawwar,2 (stereo),5/24/2014,Not specified,159,XC179959.mp3,Not specified,Black-and-white Warbler,Not specified,XC179959 Black-and-white Warbler (Mniotilta varia),"['Poecile atricapillus_Black-capped Chickadee', 'Seiurus aurocapilla_Ovenbird']",yes,Mniotilta varia," Abercorn, Brome-Missisquoi, Québec",45.0374,44100 (Hz),song,150 m,Habitat: mature mixed forest.,128000 (bps),mp3,Not specified,Black-capped Chickadee (Poecile atricapillus); Ovenbird (Seiurus aurocapilla),179959,https://www.xeno-canto.org/179959,Canada,Martin St-Michel,Mniotilta varia_Black-and-white Warbler,-72.6616,Not specified,09:47,Martin St-Michel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,32000,XC179959.wav,1 (mono)
